,Ano de exibição,Título da obra,Gênero,País(es) produtor(es) da obra,Nacionalidade da obra,Empresa distribuidora,Origem da empresa distribuidora,Público no ano de exibição,Renda (R$) no ano de exibição
674,2019,X-Men: Fênix Negra,Ficção,Estados Unidos,Estrangeira,Fox,Distribuição Internacional,3330607.0,54347798.0
675,2019,Yara,Ficção,"França, Iraque, Líbano",Estrangeira,Zeta Filmes,Distribuição Nacional,2327.0,25702.0
676,2019,Yesterday,Ficção,Reino Unido,Estrangeira,Universal,Distribuição Internacional,624607.0,12078909.0
677,2019,Yomeddine,Ficção,"Áustria, Egito, Estados Unidos",Estrangeira,Imovision,Distribuição Nacional,2110.0,37318.0
678,2019,Zama,Ficção,"Brasil, Argentina, Espanha",Brasileira,Vitrine Filmes,Distribuição Nacional,50.0,168.0
679,2019,Zora Curiosa,Documentário,Brasil,Brasileira,Empresa Cinematográfica Pampeana,Distribuição Nacional,8.0,120.0
680,2019,Zoravia,Documentário,Brasil,Brasileira,Empresa Cinematográfica Pampeana,Distribuição Nacional,388.0,5788.0
681,2019,Zumbilândia: Atire Duas Vezes,Ficção,Estados Unidos,Estrangeira,Sony,Distribuição Internacional,287152.0,4185690.0
682,2019,Últimos Dias Em Havana,Ficção,"Cuba, Espanha",Estrangeira,Esfera Produções,Distribuição Nacional,21.0,230.0
683,2018,10 Segundos Para Vencer,Ficção,Brasil,Brasileira,Imagem,Distribuição Nacional,49147.0,801026.0
684,2018,12 Heróis,Ficção,Estados Unidos,Estrangeira,Diamond Films,Distribuição Nacional,30930.0,549086.0
